 #revent pip_E pip_th pip_phi pip_phiH pip_pT pip_z pip_Mx pip_xF pip_etaCM pip_etaBF pim_E pim_th pim_phi pim_phiH pim_pT pim_z pim_Mx pim_xF pim_etaCM pim_etaBF phiH_rad pT phiR1 phiR2
 16841 0.8617694 1.1951308 -1.168410 2.4562593 0.7739189 0.1138851 2.2179037 -0.504015 -1.020357 2.3409972 3.4273531 0.1865399 -0.805440 2.6786258 0.4267023 0.4529339 2.7794848 0.3895136 1.2667217 0.0539178 2.5351666 1.1938292 2.1990224 2.4209199
 16866 0.4398668 0.8830218 -0.196421 4.2295403 0.3115387 0.0614446 3.1883497 -0.141095 -0.695086 1.8965547 0.2482932 2.2570027 1.1609450 5.4772424 0.1511319 0.0346838 2.6917113 -0.440691 -2.070051 3.2715199 4.6088538 0.3870342 3.7314948 3.3872626
 16857 3.9312505 0.2264137 0.8495023 3.482277 0.5027088 0.6549367 2.0145614 0.5612370 1.3531179 -0.150627 1.4949722 0.2600353 -1.191503 4.8230997 0.3702116 0.2490587 2.8375545 0.1640481 0.6493147 0.5531761 4.0329095 0.6889276 2.7710297 2.1994717
 16868 0.2286852 0.6239734 0.8148014 0.7941158 0.1316201 0.0715955 2.0497526 -0.104848 -0.589265 1.0295927 0.1872909 0.9334413 -0.513583 2.8142182 0.0733993 0.0586360 2.0933697 -0.087308 -0.596122 1.0364501 1.3794838 0.1196626 0.4098497 0.3520220
 16855 0.8471564 0.3299613 1.5294151 2.0671829 0.1445983 0.2210496 2.3378159 0.1608276 0.9218285 -0.100690 0.2203717 1.2411333 -1.144579 3.1181139 0.1462746 0.0575018 2.3677531 -0.130679 -0.774713 1.5958514 2.5959908 0.2516327 1.0119145 0.2270104
 16863 0.8881580 0.4849133 -1.029957 5.9909119 0.5949535 0.3215907 1.5494260 -0.078391 -0.145703 0.8888881 0.9739962 0.4229493 0.4160429 4.8301475 0.3380938 0.3526716 1.8084601 0.1930006 0.5700605 0.1731241 5.5891191 0.7928743 0.3006541 0.2473824
 16869 0.1540709 2.7854947 -1.014529 4.5363140 0.0207853 0.0413485 2.2089598 -0.261095 -1.612384 2.4062962 0.5916373 0.7046637 0.5845024 3.7873253 0.2848089 0.1587796 2.2675901 0.0116849 0.0479289 0.7459825 3.8344611 0.3003653 0.5932827 0.4100948
 16873 0.1857044 1.6714018 -0.196590 2.5210723 0.1209583 0.0470052 1.9500691 -0.259229 -1.267811 1.4811098 0.2386685 0.6619303 1.3702690 4.5256204 0.0986050 0.0604115 2.1335462 -0.077730 -0.507977 0.7212758 3.3653221 0.1197016 2.0175023 2.0945515
 16878 0.3515868 0.4841399 1.1583859 5.4889230 0.1837261 0.0805562 2.5248511 -0.047517 -0.281714 1.0383111 0.4846979 0.7221463 -0.007170 4.2745993 0.2685888 0.1110549 2.4468967 -0.047777 -0.217080 0.9736772 4.7521526 0.3746150 0.4331499 0.2115591
 16874 0.2302329 1.1588792 -0.141138 6.1229477 0.1755137 0.0379101 2.8822778 -0.194879 -1.156801 2.1061317 0.4112270 0.3883725 1.4386508 4.8611936 0.1462523 0.0677125 3.0913290 -0.006223 -0.050728 1.0000588 5.5584012 0.2604021 0.6558223 0.3176389
 16860 0.9662703 0.1614414 0.9159734 1.2982377 0.1497017 0.1117761 3.3132484 0.0714106 0.5867403 -0.113148 0.9241400 0.5115291 -1.115849 3.0106492 0.3668420 0.1069025 3.1414476 -0.032302 -0.145970 0.6195623 2.6056583 0.3761405 0.2339453 0.2200978
 16904 0.3714884 0.4329261 -1.514683 6.2323327 0.2096001 0.0896599 2.4009172 -0.060611 -0.316707 0.9949730 0.6658566 0.7494863 -0.599883 4.2056616 0.3780760 0.1607067 2.2344022 -0.051118 -0.168902 0.8471680 4.7879785 0.3421973 0.6834634 0.5085838
 16895 0.2898635 1.0903839 -0.083104 2.2161084 0.2001517 0.0823319 2.1229869 -0.130866 -0.612448 1.1485447 0.8402960 0.4043430 -0.128578 1.5767619 0.2415944 0.2386750 2.0870133 0.1329706 0.5506519 -0.014555 1.8653897 0.4195686 3.7433975 2.5732232
 16884 2.8414011 0.1037815 0.5216352 5.5218344 0.4212134 0.5107965 2.2586634 0.4234162 1.2112838 -0.143432 1.7017921 0.5097876 -0.506617 3.6414751 0.6567985 0.3059298 2.421273 0.1054358 0.2491894 0.8186616 4.2908028 0.6635080 0.0274772 0.1833746
 16892 0.8040974 1.0713008 -0.062041 2.9216770 0.5257932 0.3607123 1.4047596 -0.033061 -0.062112 0.6577492 0.6728907 0.3301545 0.2567989 5.1780624 0.0364169 0.3018539 1.7661974 0.2172256 1.2166571 -0.621019 2.9776878 0.5035262 2.8703627 2.8608771
 16890 1.8860801 0.4196545 0.2610562 2.0794746 0.4626284 0.4116431 1.9883523 0.2672241 0.6844732 -0.219373 0.2858089 1.8846699 -0.442153 1.9465349 0.2426717 0.0623787 1.8588985 -0.475124 -1.557657 2.0227570 2.0337618 0.7038944 2.2233014 5.0345238
 16900 0.7894107 0.4105633 0.6509179 3.9449858 0.1354068 0.1903113 2.2623449 0.1273175 0.7530643 -0.345713 0.4331060 0.7347961 -1.384174 1.1577464 0.2969789 0.1044133 2.1171584 -0.149001 -0.545628 0.9529793 1.4274146 0.1763578 4.1889710 4.2291498
 16918 0.3674351 1.9303813 0.6794043 1.2385684 0.3011287 0.1468792 1.1528085 -0.651585 -1.497551 2.1584813 0.4848029 0.6176181 0.2784529 4.2941741 0.1910928 0.1937960 1.9046580 0.0679096 0.3056261 0.3553035 1.3856915 0.1119513 1.2051917 1.2106513
 16920 0.5591666 0.2114554 -0.474272 5.6764431 0.1803220 0.2007160 1.8398311 0.0818125 0.3673438 -0.048381 0.2671724 1.3504038 -1.059852 0.5336162 0.2266363 0.0959030 1.5078772 -0.414245 -1.264559 1.5835216 0.0362813 0.3434903 4.5001717 4.0648392
 16917 2.4876763 0.2041060 -0.249892 2.9014628 0.2198393 0.2893510 2.7667714 0.2449313 1.2190048 -0.997017 0.5586137 0.2429866 -0.465365 2.5546495 0.0738104 0.0649744 3.1211733 0.0201266 0.2077563 0.0142313 2.8149450 0.2903430 3.0667261 5.1465066
 16923 0.7533167 0.6049350 0.1413259 2.1284621 0.2601299 0.2734876 1.8241689 0.1317213 0.4682271 0.0219428 0.3355160 0.7002511 1.0295045 3.7250880 0.1177653 0.1218072 1.989319 0.0162117 0.0964424 0.3937275 2.5578831 0.2827612 1.7078258 1.3480229
 16907 1.2446361 0.4527012 0.0312456 3.4489286 0.4776002 0.1362431 3.4461608 -0.003444 -0.013763 0.9482167 5.3475322 0.1120273 -0.117402 3.3944880 0.2900076 0.5853633 2.6275779 0.5409606 1.9213591 -0.986905 3.4283623 0.7673427 3.5326616 3.4578827
 16912 1.1273300 0.8703943 0.8519993 4.0202187 0.6146187 0.3815909 1.3106164 -0.033055 -0.054495 0.2752566 0.7050949 0.6740169 0.0408125 2.6702578 0.2119081 0.2386682 1.7840686 0.1112327 0.4412408 -0.220480 3.7170746 0.6926177 4.3692124 4.5692131
 16919 1.1039228 0.0735483 -0.481989 6.0128377 0.3010511 0.3094569 2.0244564 0.1912254 0.6615982 -0.076915 1.1969045 0.3812152 0.2169522 1.5637494 0.3267155 0.3355220 1.9848969 0.2094184 0.6747967 -0.090114 0.7000118 0.3823298 5.3277789 5.3587296
 16934 0.5881924 0.7375327 1.5570023 2.8320015 0.2502865 0.1786871 2.0515576 0.0384722 0.1575808 0.3680580 1.4373688 0.1948594 -1.570074 0.3389234 0.1534749 0.4366587 1.8459886 0.3483935 1.4343721 -0.908733 2.2050967 0.1580172 3.0758384 2.9576390
 16942 0.4949101 0.4550311 0.7945473 5.8558076 0.3098553 0.1813621 1.8725919 -0.046385 -0.152451 0.8201367 0.8136402 0.2873893 -0.985601 5.0923922 0.1573295 0.2981622 1.9084649 0.2074024 0.9541463 -0.286460 5.6044041 0.4372687 0.0788752 6.1240523
 16937 0.2489333 1.7281605 -0.271551 1.9312190 0.2060117 0.0767820 1.5299037 -0.415776 -1.331692 1.4879903 0.4320228 0.5750041 0.2337431 1.7554219 0.1522730 0.1332548 1.8957563 0.0120532 0.0614844 0.0948138 1.8565376 0.3569327 2.3745343 2.0588012
 16902 0.9514193 0.3411043 1.2297594 5.5646383 0.3878553 0.1180734 2.9351009 -0.038286 -0.156263 0.5565137 1.4538863 0.3204476 -1.300542 2.6163427 0.2984804 0.1804308 2.9813679 0.1081191 0.5292329 -0.128983 5.0213076 0.1109053 5.6486626 5.6292908
 16945 0.5293313 0.7929659 -0.932298 0.7098541 0.3860024 0.0806423 2.9729143 -0.162525 -0.648692 1.9064960 0.7886291 0.6867998 -1.494117 3.3679309 0.4396335 0.1201457 2.9995997 -0.069675 -0.262184 1.5199880 2.2964728 0.2044089 0.4520802 0.5010005
 16940 2.0243644 0.4309463 -0.017307 1.6121642 0.4253041 0.6852806 1.2811721 0.4787159 0.9721948 -0.692442 0.6818131 0.3284199 0.7972241 5.2389071 0.0703959 0.2308049 1.8797388 0.1589947 0.9348798 -0.655127 1.5219807 0.3645124 1.6793927 1.7705627
 16944 0.9815260 0.2459946 0.3431376 3.2167183 0.1334554 0.1353308 3.2565817 0.1006885 0.8231266 0.0150679 2.5422737 0.0786038 0.3787363 6.0820964 0.0777088 0.3505234 2.8850993 0.3196442 1.9732718 -1.135077 3.5632280 0.0623980 3.1152880 3.1663539
 16941 2.0034768 0.2667917 -1.255287 4.2623603 0.3316713 0.4013146 2.3506068 0.3211360 1.1092486 -0.128444 0.2709279 1.8388605 -0.002679 4.9543723 0.2213547 0.0542693 2.2934891 -0.392039 -1.557488 2.5382928 4.5365761 0.5215947 3.5429613 1.9647885
 16949 0.8987330 0.3187614 0.5160701 5.6622815 0.4204504 0.1780489 2.1032960 -0.049894 -0.145537 0.3685151 0.2287184 1.0420078 -1.364123 3.3697201 0.1288427 0.0453116 2.3199972 -0.140176 -0.850563 1.0735416 5.3814799 0.3489913 5.8512930 6.1286340
 16951 4.4306755 0.0469288 0.1051288 6.0291064 0.5384576 0.6385340 1.9398475 0.5344461 1.2181348 -0.755016 0.9969420 0.7965100 1.0212393 1.4754571 0.7078652 0.1436759 2.1263553 -0.339756 -0.697971 1.1610899 0.7687755 0.8188459 5.2076964 4.7801435
 16959 0.2367235 0.7681218 0.5330600 0.0458543 0.1588437 0.0593166 2.3882312 -0.127853 -0.738561 1.5072965 0.4891037 0.7861886 1.2180590 4.0637516 0.2806332 0.1225564 2.3334412 -0.049137 -0.207898 0.9766328 4.6622640 0.2166297 0.6131238 0.4474228
 16956 0.5798773 0.3617318 0.2351153 3.7192378 0.0837264 0.0997124 2.5413998 0.0470328 0.3832710 -0.199675 0.3133125 0.1689462 -0.612115 0.8311709 0.0368684 0.0538754 2.5720977 -0.015995 -0.150013 0.3336083 3.5290594 0.0489181 3.7965212 3.8330102
 16955 2.8024687 0.1569183 0.9150867 1.1712129 0.1617381 0.4267465 2.3998125 0.3780904 1.7336334 -1.310416 0.6631234 0.2651974 -0.319703 1.0049931 0.2012633 0.1009772 2.8452146 0.0191941 0.1211356 0.3020814 1.0790330 0.3617641 3.5766338 4.1078815
 16935 0.2279272 1.5979956 -1.119812 6.0976663 0.1694770 0.0927770 1.6486290 -0.354067 -1.312618 1.9439265 0.7010397 0.5170381 0.6264797 5.2238591 0.3894253 0.2853558 1.6774441 0.0316696 0.0817243 0.5495833 5.4790081 0.5148837 1.6486049 0.6477751
 16969 0.2521852 0.8061133 -1.493518 1.0280101 0.1628313 0.0473053 2.6997464 -0.124266 -0.784608 1.4738881 1.4896649 0.3893633 -1.498084 4.7557974 0.5174230 0.2794339 2.3709935 0.1135596 0.3122160 0.3770632 4.9875025 0.3922588 1.4771401 1.2306864
 16979 0.4253212 0.9460045 -1.201573 3.6687105 0.2704909 0.1269460 2.1583440 -0.067693 -0.273746 1.0822178 0.4478842 1.4809139 -0.223633 4.5752601 0.4222630 0.1336804 1.6617033 -0.429974 -1.019160 1.8276312 4.2282992 0.6263345 2.1285229 2.1715574
 16974 0.7554054 0.3694572 -0.228783 1.4909506 0.2641458 0.0816935 2.6409445 -0.066367 -0.324225 0.2439562 1.8613871 0.1311694 0.7201087 1.8568777 0.1061258 0.2013002 2.6521487 0.1677062 1.1498212 -1.230090 1.5951116 0.3652242 1.2648085 1.4222390
 16967 0.3767809 1.1087749 0.5819822 2.2730125 0.3002568 0.0492131 2.9209925 -0.232546 -1.031713 1.6593726 1.3869397 0.3643780 0.2950602 1.7245535 0.4452150 0.1811549 2.9770663 0.0544069 0.2019745 0.4256851 1.9441348 0.7186898 4.1743873 2.5827341
 16991 0.4861035 0.8924056 1.0397435 4.4852596 0.3304195 0.1554504 1.9133689 -0.106317 -0.338086 0.8988831 0.3155793 0.4772397 1.2050031 0.8375585 0.1664899 0.1009187 2.0942377 -0.045123 -0.239146 0.7999423 4.8970339 0.2016572 4.3173101 4.2647861
 16988 0.6883683 0.6037451 -0.785028 2.9791105 0.2226058 0.1945872 2.1550055 0.0900547 0.4090822 0.1664966 1.2531408 0.1453999 -0.868181 6.2194569 0.4999584 0.3542365 1.8340426 0.1376689 0.3199774 0.2556014 0.0149346 0.2793008 3.0474544 3.0336582
 16992 0.3506846 0.7499319 -0.750240 4.7484151 0.2033263 0.1220221 1.8506531 -0.071296 -0.301996 0.6231701 0.2552465 1.1406951 0.5205510 2.2940267 0.1639704 0.0888140 1.8550829 -0.127167 -0.591275 0.9124486 3.8121949 0.1291647 5.0536981 5.1103419
 16986 0.5454642 0.4277002 1.1919031 0.9424841 0.2609634 0.1012239 2.5642020 -0.041909 -0.202539 0.6826521 2.2281122 0.2373328 0.5299881 4.8073370 0.3156209 0.4134794 2.2183999 0.3315660 1.1283909 -0.648278 5.7709545 0.2103038 1.3399567 1.1014941
 16989 1.1316927 0.3166955 0.6028321 4.2953920 0.1407463 0.3021625 2.1620772 0.2375969 1.2101911 -0.560446 0.7257041 0.3899059 -0.503474 1.7689243 0.1840171 0.1937634 2.2646117 0.1141511 0.5944224 0.0553226 2.6349896 0.1066168 4.6452512 4.7111202
 16994 2.0576658 0.3075464 -1.295723 2.7141579 0.2645787 0.4497391 2.1616983 0.3725238 1.3383580 -0.531954 0.9180884 0.5402058 0.6314586 1.4372248 0.4633667 0.2006644 2.3212863 -0.007618 -0.022439 0.8288424 1.8757293 0.5964330 3.9990658 4.3213876
 17002 0.9210572 0.6165292 -0.577991 5.5753815 0.6369739 0.2758906 1.7046021 -0.132496 -0.251333 1.0940350 0.9544965 0.7373042 0.0308806 2.7375676 0.4719700 0.2859069 1.9444612 0.0593750 0.1502325 0.6924690 4.9277124 0.2340011 5.7044990 5.7018390
 17017 3.4141457 0.2615201 -0.273938 3.1452302 0.6516666 0.4374282 2.7315386 0.3309949 0.8396974 0.3699896 1.1464798 0.1197476 -1.459489 5.5122832 0.1806003 0.1468896 3.4727842 0.1100569 0.8195340 0.3901531 3.3824020 0.5376344 2.9848525 2.7969876
 17025 0.3074937 1.0420873 1.3257151 2.2276313 0.1973521 0.0938053 1.9186991 -0.123735 -0.539430 0.8243296 0.5737868 0.6290975 -0.643928 3.9900108 0.1899690 0.1750417 1.9563295 0.0596473 0.2762365 0.0086622 3.0857107 0.2464925 1.5537434 1.7955669
 17005 1.8326790 0.3795563 -1.315464 3.8911433 0.4488785 0.3112350 2.5147388 0.1993703 0.6241629 0.0773288 0.9914433 0.6030988 -0.544947 1.0434257 0.6091775 0.1683720 2.3798596 -0.153627 -0.376740 1.0782324 1.6702038 0.2216789 4.0605004 4.1016332
 17031 0.2914655 0.4579130 -0.373775 5.9873725 0.1542322 0.0541258 2.649974 -0.082745 -0.548314 1.0541665 0.4117033 0.7465571 0.4289558 3.6498931 0.2074369 0.0764542 2.6236693 -0.058551 -0.333039 0.8388913 4.4855622 0.1497555 0.1687161 0.0958256
 17034 0.2065530 1.6391642 -0.679985 1.9111728 0.1522329 0.0425023 2.4551682 -0.247946 -1.321449 2.0651886 0.2544638 0.6147613 -0.295203 2.0451179 0.1038322 0.0523609 2.7106236 -0.047730 -0.388088 1.1318271 1.9654681 0.2555117 1.6371556 1.7487920
 17033 0.3873793 0.5592522 -0.528074 5.2943631 0.2246680 0.0954769 2.1614807 -0.089059 -0.403476 0.7544378 1.5057550 0.3574578 0.4674838 1.9491645 0.2040139 0.3711219 1.9874915 0.2886849 1.1596962 -0.808734 0.0394703 0.0481700 5.1974821 5.2559401
 17014 4.1530461 0.1046312 -1.146154 0.2985744 0.6682935 0.5070336 2.6416974 0.4093795 0.9936445 0.2425005 1.1173133 0.4104109 -0.228527 4.6714854 0.4353178 0.1364096 3.401719 0.0103202 0.0438613 1.1922837 5.9166395 0.6651079 0.7659998 1.2000399
 17044 0.4740670 0.7236852 0.1458570 4.7766457 0.2827838 0.1779229 1.8073936 -0.041515 -0.140946 0.6322903 0.2152076 2.2145097 0.5121399 4.4834993 0.1344895 0.0807699 1.5949488 -0.415609 -1.571536 2.0628802 4.6824912 0.4133669 5.0237924 0.0740225
 17043 1.5368932 0.3664865 1.0411338 5.5854147 0.6139378 0.1885591 3.1836595 0.0140657 0.0432442 1.1729327 0.6275618 1.5002944 1.0188837 2.3123663 0.6079181 0.0769946 2.1785435 -0.604347 -1.386817 2.6029942 0.7325906 0.0804769 5.5200112 5.4923079
 17052 1.7712311 0.3597313 -1.096284 2.6886944 0.5110544 0.2324257 3.1279098 0.1194093 0.4112090 0.8042814 3.0393555 0.1293087 0.5877900 0.8771228 0.4927447 0.3988323 2.8574678 0.3212131 1.0010244 0.2144659 1.8061654 0.6195766 3.3394024 3.1371981
 17057 0.3880584 1.3590422 -0.630167 4.6071057 0.3495405 0.1636859 1.5022442 -0.317984 -0.792330 1.3450568 0.8434703 0.8928874 1.0621987 3.0380694 0.4302113 0.3557820 1.5565614 0.0851666 0.1944361 0.3582903 3.7196773 0.5547881 5.4966542 5.1227693
 17059 0.3205776 0.8516678 0.6983353 4.7473126 0.2166377 0.0570026 2.8853356 -0.112843 -0.655685 1.6951146 0.2408751 1.2947584 0.2684810 1.0380008 0.1918369 0.0428305 2.7687133 -0.213912 -1.166148 2.2055776 5.8290609 0.1168497 4.4811642 4.4395502
 17064 2.1470034 0.4010014 1.4718653 3.0445814 0.2195858 0.7285066 1.3969142 0.5874585 1.6764007 -1.079690 0.2716134 0.7977702 0.4523849 5.4377648 0.1927725 0.0921620 1.9882931 -0.132152 -0.598106 1.1948170 4.0770825 0.1527807 2.6959065 2.3846346
 17053 2.1026656 0.3157621 -0.338739 4.8319361 0.5492867 0.5787336 1.6690905 0.3996786 0.8216838 0.0510501 0.4444492 1.2558685 0.5400775 1.7984598 0.3934471 0.1223293 1.9672611 -0.287741 -0.806287 1.6790216 4.5696494 0.1637380 4.8770495 4.9154374
 17076 0.2965878 0.8900210 -0.131186 2.7489218 0.1485504 0.1130273 1.9973505 -0.025211 -0.136167 0.8075582 0.8431094 1.1463679 1.0589676 4.1899817 0.6885744 0.3213023 1.2233597 -0.285365 -0.434747 1.1061381 3.9847960 0.7229583 1.2650016 1.6321278
 17075 1.4913300 0.4025428 0.1124987 3.2117666 0.2297507 0.4682672 1.8432061 0.3659937 1.2771281 -0.500607 0.7327560 0.5284789 -1.437789 1.2136425 0.3866835 0.2300802 1.9800800 0.0202986 0.0599419 0.7165791 1.8359362 0.3587074 3.9458617 4.1225211
 17078 1.2160588 0.4236980 0.1781246 1.6165973 0.4736679 0.2069905 2.7435428 0.0583076 0.1929667 0.8788442 0.4929756 0.6596749 1.1604213 2.8109817 0.2464495 0.0839114 2.9888752 -0.035594 -0.205206 1.2770178 2.0024271 0.6090311 1.0774272 0.4624327
 17083 3.8764724 0.2170060 1.4779872 4.4145583 0.3174823 0.8378309 1.3920215 0.7298283 1.8276354 -0.986612 0.4350512 1.1205957 -1.514430 0.4878413 0.3943766 0.0940286 2.1454130 -0.339662 -0.995793 1.8368160 5.8479864 0.2814378 3.9773000 3.6893931
 17073 1.2279517 0.2011197 -0.571386 5.9119816 0.1571797 0.4448705 1.7353351 0.3414534 1.3502070 -0.776413 0.8231427 0.7506502 -1.433014 2.2121576 0.4043304 0.2982136 1.7336955 0.0666055 0.1716691 0.4021244 1.9141044 0.2835116 5.5073819 5.4663165
 17090 4.4486050 0.2597986 0.4516273 2.9832751 0.6669593 0.5886302 2.2032276 0.4771746 1.0401703 -0.306255 1.0773563 0.2656527 -0.474331 5.5395423 0.3526177 0.1425535 3.1301367 0.0391369 0.1814643 0.5524506 3.4645438 0.4208438 2.7832438 2.5790850
 17071 1.2057783 0.5904390 1.2713380 3.4088928 0.5791837 0.1512275 3.0425569 -0.062582 -0.193455 1.0744370 1.0329169 0.2628054 -1.316056 0.6007060 0.3327183 0.1295474 3.3217238 0.0369806 0.1888078 0.6921734 3.0187487 0.2863016 3.5301491 3.5424300
 17103 0.7344366 0.9471343 0.8669141 3.8371288 0.5239066 0.1643599 2.2049898 -0.166418 -0.427534 1.3735559 0.5744347 0.3903400 -0.576098 5.6787771 0.2758597 0.1285530 2.5473256 -0.003400 -0.015788 0.9618093 4.3705653 0.5227245 3.4186916 3.3345472
 17098 1.1666433 0.1954863 1.3753184 0.3252673 0.5327560 0.3304657 1.6411904 0.0429600 0.0887723 0.1964408 1.4369851 0.6105500 0.8572094 3.7983473 0.4480668 0.4070433 1.6769376 0.2101761 0.4904384 -0.205225 5.6799047 0.1821077 0.4765683 0.4594915
 17106 0.4999546 0.0169912 -0.707296 0.0093094 0.1789156 0.1561862 1.9007024 0.0315680 0.1482199 0.0626131 0.4237456 1.1275179 1.1942461 1.9146501 0.3299685 0.1323784 1.6400477 -0.247082 -0.683117 0.8939505 1.3574262 0.3195658 5.4663506 5.4169207
 17122 2.0291132 0.0943599 -0.917018 1.6801093 0.1574534 0.2344011 3.5331298 0.2088332 1.4440242 -0.029983 0.9139098 0.2482354 -0.079847 2.9888150 0.1822198 0.1055739 3.7609746 0.0652965 0.5459765 0.8680645 2.3903348 0.2699326 0.6689003 0.2431888
 17116 0.2933065 0.9397048 -0.324483 0.9069454 0.2262499 0.0749707 2.2477393 -0.173656 -0.775687 1.4760994 2.3656323 0.4256433 -1.406170 3.0263331 0.4654557 0.6046686 1.6844132 0.4584072 1.0388116 -0.338399 2.5192100 0.3974961 0.2042827 0.7171651
 17129 0.1929534 0.9871851 -1.414521 6.2768001 0.1274930 0.0650208 2.0183759 -0.172067 -0.915921 1.5474486 0.4267815 1.2402405 -0.140710 4.516726 0.3710229 0.1438154 1.7322815 -0.273702 -0.729649 1.3611762 4.8630045 0.3689340 1.0681595 0.7965974
 17123 0.3004825 0.9105186 0.9254870 2.5523727 0.1877337 0.0640290 2.6852803 -0.086067 -0.520836 1.5550000 0.9086301 0.2446795 0.4210719 1.4743219 0.1866395 0.1936176 2.6397142 0.1353413 0.7786704 0.2554935 2.0150954 0.3212911 3.5792570 2.8828023
 17137 0.7043141 0.3077827 -0.284999 4.6136043 0.0414001 0.2340778 2.0438709 0.1742436 1.1247217 -0.534153 0.1955822 0.3229764 -0.396737 3.9606891 0.0051446 0.0650014 2.1569070 -0.032764 -0.266776 0.8573443 4.5450023 0.0455940 4.6971684 5.0127418
 17139 0.3495702 0.3422339 0.8815341 0.7103140 0.1553402 0.0930047 2.2415711 -0.027233 -0.159624 0.6272892 0.6398833 0.7704910 0.5526039 4.3296511 0.3669829 0.1702437 2.0243182 -0.062075 -0.193156 0.6608215 4.6319327 0.2399132 1.0475416 0.9800721
 17100 3.2096774 0.3514795 -1.540538 2.5998502 0.2917538 0.5978386 1.6219602 0.4949063 1.3824673 -1.375805 0.9035713 0.4815505 1.2494281 5.9514832 0.5956472 0.1683003 1.5200011 -0.356469 -0.661561 0.6682233 6.1450625 0.3162098 2.7409522 2.7845628
 17131 1.1015330 0.1928299 -1.293611 5.6946597 0.3630513 0.2805026 1.7780720 0.0998724 0.2816099 -0.188951 0.1953858 1.2929147 0.4224723 2.9893426 0.1118462 0.0497545 1.9335841 -0.187526 -0.993399 1.0860577 5.5159754 0.2659154 5.7960771 5.9724050
 17095 2.3805811 0.2058733 -0.864224 3.2674145 0.2912489 0.2582871 3.0625169 0.2076084 0.9865282 -0.587940 0.7776762 0.2108550 -0.854786 0.0611617 0.2217285 0.0843759 3.3223748 0.0075718 0.0518822 0.3467057 3.4693436 0.0714420 3.2394672 3.2221644
 17136 0.4094610 1.0389717 0.0195935 1.6435819 0.3244028 0.1208125 2.0205032 -0.181294 -0.599295 1.3300905 1.2298178 0.3813362 -1.386123 4.0591049 0.2167292 0.3628611 2.0113569 0.2737624 1.0877382 -0.356943 2.3688341 0.2169292 1.3559898 1.5176308
 17127 1.8929297 0.1667197 1.5005122 1.3603638 0.2996641 0.2691640 3.0280592 0.2144541 0.9893846 0.0841321 3.0982110 0.2511029 -0.973993 5.8813111 1.0150057 0.4405483 2.2497222 0.1927813 0.3301093 0.7434074 6.1792607 1.0021394 2.4718875 2.329875
 17097 2.3624808 0.3473592 0.9288397 3.0777971 0.1530092 0.5829582 1.7174059 0.4916426 1.7962894 -1.433526 0.2758596 0.7554735 -0.743340 1.1839048 0.1750183 0.0680702 2.1821000 -0.128585 -0.660142 1.0229060 2.0378973 0.1924511 3.7499007 4.2320085
 17138 0.3594635 0.7391799 -1.035141 3.9546173 0.2149189 0.0416926 3.6970941 -0.087732 -0.642685 2.0276923 2.0593819 0.0570680 -0.405227 0.7822730 0.1639651 0.2388587 3.5106849 0.2125114 1.4359450 -0.050938 4.0530883 0.0512811 3.9413095 3.9510037
 17140 1.0729624 0.6580459 1.0327755 1.6263091 0.5436225 0.4359133 1.3851799 0.0980986 0.1792194 0.2664724 1.1186212 0.4863119 -0.380613 4.7068075 0.3503119 0.4544631 1.5355878 0.2618552 0.6655876 -0.219895 1.7361369 0.1951390 1.6023697 1.6029737
 17142 0.7629624 0.9755189 -1.345735 4.5144101 0.6118568 0.0843098 2.2163740 -0.468748 -1.074749 1.3838360 0.3184995 0.2593738 0.7343336 3.5235986 0.0482509 0.0351952 3.3088556 -0.027524 -0.317467 0.6265541 4.4512628 0.6395736 4.5832448 4.6888812
 17168 0.5076522 0.2492318 -1.403053 5.2826692 0.1282591 0.1516200 2.2274314 0.0773800 0.4803125 0.2006585 2.2262322 0.3418311 0.3845454 2.3172558 0.2427186 0.6649069 1.5696305 0.5449489 1.6014338 -0.920462 2.5079619 0.1185948 5.3980016 5.3357018
 17167 0.8929267 1.1624674 -0.692666 3.8070497 0.6737887 0.3946661 1.1413653 -0.177881 -0.261933 0.8375419 0.5939465 0.1991272 1.2620608 0.5568539 0.1302634 0.2625193 1.7843627 0.1618714 0.7855380 -0.209929 3.8329844 0.5444759 3.7894747 3.7826134
